SUPPLIER NAME,EMS CODE,DGP ITEM,EMS ITEM,BUYER CODE,BUYER NAME,Oct,Nov,Dec,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,TTL,Life Cycle,Collabs,Project,Platform
JU TENG (NEIJIANG) COMMUNICATION,000284,M5PTJ,M5PTJ$BA1,G554,"Qin, Peiyu",14036,11569,10820,12294,11503,11321,10347,9311,8518,6417,369,368,106873,MP,1,ARCHES P 3 MTL CS 15,Precision
MPT SOLUTION (HK) LIMITED,000284,M5PTJ,M5PTJ$AA1,G554,"Qin, Peiyu",14036,11569,10820,12294,11503,11321,10347,9311,8518,6417,369,368,106873,MP,1,ARCHES P 3 MTL CS 15,Precision
JU TENG (NEIJIANG) COMMUNICATION,000284,YCRJV,YCRJV$BA1,G554,"Qin, Peiyu",15503,12826,12475,16911,15459,14384,11882,3972,6578,1236,252,188,111666,MP,1,ARCHES MTL CS 15,Latitude
JU TENG (NEIJIANG) COMMUNICATION,000284,RN9PR,RN9PR$BA1,G554,"Qin, Peiyu",40043,35090,22627,23610,20986,23143,17469,7995,4292,1223,210,121,196809,MP,1,ARCHES MTL CS 360 13,Latitude
SUZHOU FORIN NEW,000284,X7KPJ,X7KPJ$DA1,G554,"Qin, Peiyu",225998,168553,164969,178787,178978,148215,109218,72923,44457,11091,1701,1270,1306160,MP,1,ARCHES MTL CS 15,Latitude
HONGKONG CHUNQIU INTERNATIONAL CO,000284,X7KPJ,X7KPJ$CA1,G554,"Qin, Peiyu",225998,168553,164969,178787,178978,148215,109218,72923,44457,11091,1701,1270,1306160,MP,1,ARCHES MTL CS 15,Latitude
JU TENG (NEIJIANG) COMMUNICATION,000284,X7KPJ,X7KPJ$BA1,G554,"Qin, Peiyu",225998,168553,164969,178787,178978,148215,109218,72923,44457,11091,1701,1270,1306160,MP,1,ARCHES MTL CS 15,Latitude
MPT SOLUTION (HK) LIMITED,000284,X7KPJ,X7KPJ$AA1,G554,"Qin, Peiyu",225998,168553,164969,178787,178978,148215,109218,72923,44457,11091,1701,1270,1306160,MP,1,ARCHES MTL CS 15,Latitude
MPT SOLUTION (HK) LIMITED,000284,YCRJV,YCRJV$AA1,G554,"Qin, Peiyu",15503,12826,12475,16911,15459,14384,11882,3972,6578,1236,252,188,111666,MP,1,ARCHES MTL CS 15,Latitude
JU TENG (NEIJIANG) COMMUNICATION,000284,17DJM,17DJM$BA1,G554,"Qin, Peiyu",62866,66280,57886,47227,46764,51607,35868,21055,9064,5304,421,242,404584,MP,1,ARCHES MTL CS 360 13,Latitude
SUZHOU FORIN NEW,000284,17DJM,17DJM$CA1,G554,"Qin, Peiyu",62866,66280,57886,47227,46764,51607,35868,21055,9064,5304,421,242,404584,MP,1,ARCHES MTL CS 360 13,Latitude
HONGKONG CHUNQIU INTERNATIONAL CO,000284,17DJM,17DJM$DA1,G554,"Qin, Peiyu",62866,66280,57886,47227,46764,51607,35868,21055,9064,5304,421,242,404584,MP,1,ARCHES MTL CS 360 13,Latitude
MPT SOLUTION (HK) LIMITED,000284,3FNR3,3FNR3$AA1,G554,"Qin, Peiyu",40577,35570,35894,37765,34823,36625,33715,25833,24085,19713,4477,3951,333028,MP,1,ARCHES P 3 MTL H45 15,Precision;Latitude
HONGKONG CHUNQIU INTERNATIONAL CO,000284,7G09J,7G09J$CA1,G554,"Qin, Peiyu",15008,12450,11811,13407,11290,12952,12188,10409,9366,9625,1880,1558,121944,MP,1,ARCHES P 3 MTL CS 15,Precision
JU TENG (NEIJIANG) COMMUNICATION,000284,7G09J,7G09J$BA1,G554,"Qin, Peiyu",15008,12450,11811,13407,11290,12952,12188,10409,9366,9625,1880,1558,121944,MP,1,ARCHES P 3 MTL CS 15,Precision
MPT SOLUTION (HK) LIMITED,000284,7G09J,7G09J$AA1,G554,"Qin, Peiyu",15008,12450,11811,13407,11290,12952,12188,10409,9366,9625,1880,1558,121944,MP,1,ARCHES P 3 MTL CS 15,Precision
HONGKONG CHUNQIU INTERNATIONAL CO,000284,4MHG0,4MHG0$CA1,G554,"Qin, Peiyu",8209,5895,5906,7063,6711,6446,5187,2666,6536,997,66,49,55731,MP,1,ARCHES MTL CS 15,Latitude
JU TENG (NEIJIANG) COMMUNICATION,000284,4MHG0,4MHG0$BA1,G554,"Qin, Peiyu",8209,5895,5906,7063,6711,6446,5187,2666,6536,997,66,49,55731,MP,1,ARCHES MTL CS 15,Latitude
MPT SOLUTION (HK) LIMITED,000284,4MHG0,4MHG0$AA1,G554,"Qin, Peiyu",8209,5895,5906,7063,6711,6446,5187,2666,6536,997,66,49,55731,MP,1,ARCHES MTL CS 15,Latitude
MPT SOLUTION (HK) LIMITED,000284,17DJM,17DJM$AA1,G554,"Qin, Peiyu",62866,66280,57886,47227,46764,51607,35868,21055,9064,5304,421,242,404584,MP,1,ARCHES MTL CS 360 13,Latitude
JU TENG (NEIJIANG) COMMUNICATION,000284,3FNR3,3FNR3$BA1,G554,"Qin, Peiyu",40577,35570,35894,37765,34823,36625,33715,25833,24085,19713,4477,3951,333028,MP,1,ARCHES P 3 MTL H45 15,Precision;Latitude
HONGKONG CHUNQIU INTERNATIONAL CO,000284,3FNR3,3FNR3$CA1,G554,"Qin, Peiyu",40577,35570,35894,37765,34823,36625,33715,25833,24085,19713,4477,3951,333028,MP,1,ARCHES P 3 MTL H45 15,Precision;Latitude
SHIN ZU SHING CO LTD,000284,6MJFF,6MJFF$BA1,G554,"Qin, Peiyu",66359,66864,58216,48886,46787,51629,35894,21082,9090,5316,423,246,410792,MP,1,ARCHES 13,Latitude
SHIN ZU SHING CO LTD,000284,79MKD,79MKD$BA1,G554,"Qin, Peiyu",41358,35579,22851,24428,20986,23143,17469,7995,4292,1223,210,121,199655,MP,1,ARCHES 13,Latitude
SHIN ZU SHING CO LTD,000284,7984J,7984J$BB1,G554,"Qin, Peiyu",41358,35579,22851,24428,20986,23143,17469,7995,4292,1223,210,121,199655,MP,1,ARCHES 13,Latitude
SHIN ZU SHING CO LTD,000284,6M0HC,6M0HC$BB1,G554,"Qin, Peiyu",66359,66864,58216,48886,46787,51629,35894,21082,9090,5316,423,246,410792,MP,1,ARCHES 13,Latitude
SHIN ZU SHING CO LTD,000284,YNNWF,YNNWF$AA1,G554,"Qin, Peiyu",355318,267865,263525,284614,277257,246698,196016,134084,103943,50928,9100,7650,2196998,MP,1,ARCHES 15;ARCHES 15P-H;ARCHES 15P,Precision;Latitude
SHIN ZU SHING CO LTD,000284,CTKJN,CTKJN$AB1,G554,"Qin, Peiyu",355318,267865,263525,284614,277257,246698,196016,134084,103943,50928,9100,7650,2196998,MP,1,ARCHES 15;ARCHES 15P-H;ARCHES 15P,Precision;Latitude
FOSITEK CORP,000284,6M0HC,6M0HC$DB1,G554,"Qin, Peiyu",66359,66864,58216,48886,46787,51629,35894,21082,9090,5316,423,246,410792,MP,1,ARCHES 13,Latitude
CHONGQING SNR TECHNOLOGY CO LTD,000284,YNNWF,YNNWF$BA1,G554,"Qin, Peiyu",355318,267865,263525,284614,277257,246698,196016,134084,103943,50928,9100,7650,2196998,MP,1,ARCHES 15;ARCHES 15P-H;ARCHES 15P,Precision;Latitude
CHONGQING SNR TECHNOLOGY CO LTD,000284,CTKJN,CTKJN$BB1,G554,"Qin, Peiyu",355318,267865,263525,284614,277257,246698,196016,134084,103943,50928,9100,7650,2196998,MP,1,ARCHES 15;ARCHES 15P-H;ARCHES 15P,Precision;Latitude
CHONGQING SNR TECHNOLOGY CO LTD,000284,6MJFF,6MJFF$AA1,G554,"Qin, Peiyu",66359,66864,58216,48886,46787,51629,35894,21082,9090,5316,423,246,410792,MP,1,ARCHES 13,Latitude
CHONGQING SNR TECHNOLOGY CO LTD,000284,6M0HC,6M0HC$AB1,G554,"Qin, Peiyu",66359,66864,58216,48886,46787,51629,35894,21082,9090,5316,423,246,410792,MP,1,ARCHES 13,Latitude
JARLLYTEC CO LTD,000284,79MKD,79MKD$CA1,G554,"Qin, Peiyu",41358,35579,22851,24428,20986,23143,17469,7995,4292,1223,210,121,199655,MP,1,ARCHES 13,Latitude
FOSITEK CORP,000284,6MJFF,6MJFF$DA1,G554,"Qin, Peiyu",66359,66864,58216,48886,46787,51629,35894,21082,9090,5316,423,246,410792,MP,1,ARCHES 13,Latitude
Kunshan Wanhe Precision Electron Co,000284,79MKD,79MKD$AA1,G554,"Qin, Peiyu",41358,35579,22851,24428,20986,23143,17469,7995,4292,1223,210,121,199655,MP,1,ARCHES 13,Latitude
Kunshan Wanhe Precision Electron Co,000284,7984J,7984J$AB1,G554,"Qin, Peiyu",41358,35579,22851,24428,20986,23143,17469,7995,4292,1223,210,121,199655,MP,1,ARCHES 13,Latitude
JARLLYTEC CO LTD,000284,YNNWF,YNNWF$CA1,G554,"Qin, Peiyu",355318,267865,263525,284614,277257,246698,196016,134084,103943,50928,9100,7650,2196998,MP,1,ARCHES 15;ARCHES 15P-H;ARCHES 15P,Precision;Latitude
VOSO HINGE INTELLIGENCE TECHNOLOGY,000284,YNNWF,YNNWF$DA1,G554,"Qin, Peiyu",355318,267865,263525,284614,277257,246698,196016,134084,103943,50928,9100,7650,2196998,MP,1,ARCHES 15;ARCHES 15P-H;ARCHES 15P,Precision;Latitude
JARLLYTEC CO LTD,000284,CTKJN,CTKJN$CB1,G554,"Qin, Peiyu",355318,267865,263525,284614,277257,246698,196016,134084,103943,50928,9100,7650,2196998,MP,1,ARCHES 15;ARCHES 15P-H;ARCHES 15P,Precision;Latitude
VOSO HINGE INTELLIGENCE TECHNOLOGY,000284,CTKJN,CTKJN$DB1,G554,"Qin, Peiyu",355318,267865,263525,284614,277257,246698,196016,134084,103943,50928,9100,7650,2196998,MP,1,ARCHES 15;ARCHES 15P-H;ARCHES 15P,Precision;Latitude
VOSO HINGE INTELLIGENCE TECHNOLOGY,000284,6MJFF,6MJFF$CA1,G554,"Qin, Peiyu",66359,66864,58216,48886,46787,51629,35894,21082,9090,5316,423,246,410792,MP,1,ARCHES 13,Latitude
HONGKONG CHUNQIU INTERNATIONAL CO,000284,T26HH,T26HH$CA1,G554,"Qin, Peiyu",38,0,0,0,0,0,0,0,0,0,0,0,38,LTB,1,ARCHES 15P,Precision
FOSITEK CORP,000284,79MKD,79MKD$DA1,G554,"Qin, Peiyu",41358,35579,22851,24428,20986,23143,17469,7995,4292,1223,210,121,199655,MP,1,ARCHES 13,Latitude
FOSITEK CORP,000284,7984J,7984J$DB1,G554,"Qin, Peiyu",41358,35579,22851,24428,20986,23143,17469,7995,4292,1223,210,121,199655,MP,1,ARCHES 13,Latitude
FOSITEK CORP,000284,YNNWF,YNNWF$EA1,G554,"Qin, Peiyu",355318,267865,263525,284614,277257,246698,196016,134084,103943,50928,9100,7650,2196998,MP,1,ARCHES 15;ARCHES 15P-H;ARCHES 15P,Precision;Latitude
FOSITEK CORP,000284,CTKJN,CTKJN$EB1,G554,"Qin, Peiyu",355318,267865,263525,284614,277257,246698,196016,134084,103943,50928,9100,7650,2196998,MP,1,ARCHES 15;ARCHES 15P-H;ARCHES 15P,Precision;Latitude
JARLLYTEC CO LTD,000284,7984J,7984J$CB1,G554,"Qin, Peiyu",41358,35579,22851,24428,20986,23143,17469,7995,4292,1223,210,121,199655,MP,1,ARCHES 13,Latitude
VOSO HINGE INTELLIGENCE TECHNOLOGY,000284,6M0HC,6M0HC$CB1,G554,"Qin, Peiyu",66359,66864,58216,48886,46787,51629,35894,21082,9090,5316,423,246,410792,MP,1,ARCHES 13,Latitude
HONGKONG CHUNQIU INTERNATIONAL CO,000284,MYJK5,MYJK5$DA1,G554,"Qin, Peiyu",355318,267865,263525,284614,277257,246698,196016,134084,103943,50928,9100,7650,2196998,MP,1,ARCHES 15;ARCHES 15P-H;ARCHES 15P,Precision;Latitude
JU TENG (NEIJIANG) COMMUNICATION,000284,T26HH,T26HH$BA1,G554,"Qin, Peiyu",38,0,0,0,0,0,0,0,0,0,0,0,38,LTB,1,ARCHES 15P,Precision
MPT SOLUTION (HK) LIMITED,000284,MYJK5,MYJK5$AA1,G554,"Qin, Peiyu",355318,267865,263525,284614,277257,246698,196016,134084,103943,50928,9100,7650,2196998,MP,1,ARCHES 15;ARCHES 15P-H;ARCHES 15P,Precision;Latitude
JU TENG (NEIJIANG) COMMUNICATION,000284,MYJK5,MYJK5$BA1,G554,"Qin, Peiyu",355318,267865,263525,284614,277257,246698,196016,134084,103943,50928,9100,7650,2196998,MP,1,ARCHES 15;ARCHES 15P-H;ARCHES 15P,Precision;Latitude
SUZHOU FORIN NEW,000284,MYJK5,MYJK5$CA1,G554,"Qin, Peiyu",355318,267865,263525,284614,277257,246698,196016,134084,103943,50928,9100,7650,2196998,MP,1,ARCHES 15;ARCHES 15P-H;ARCHES 15P,Precision;Latitude
MPT SOLUTION (HK) LIMITED,000284,T26HH,T26HH$AA1,G554,"Qin, Peiyu",38,0,0,0,0,0,0,0,0,0,0,0,38,LTB,1,ARCHES 15P,Precision
HONGKONG CHUNQIU INTERNATIONAL CO,000284,X2J4T,X2J4T$CA1,G554,"Qin, Peiyu",631,305,71,0,0,0,0,0,0,0,0,0,1007,LTB,1,ARCHES 15,Latitude
JU TENG (NEIJIANG) COMMUNICATION,000284,X2J4T,X2J4T$BA1,G554,"Qin, Peiyu",631,305,71,0,0,0,0,0,0,0,0,0,1007,LTB,1,ARCHES 15,Latitude
SUZHOU FORIN NEW,000284,G94MH,G94MH$DA1,G554,"Qin, Peiyu",8551,4832,1417,0,0,0,0,0,0,0,0,0,14800,LTB,1,ARCHES 15,Latitude
HONGKONG CHUNQIU INTERNATIONAL CO,000284,78HT5,78HT5$DA1,G554,"Qin, Peiyu",3935,939,428,1577,0,0,0,0,0,0,0,0,6879,LTB,1,ARCHES 13,Latitude
HONGKONG CHUNQIU INTERNATIONAL CO,000284,6GY2H,6GY2H$DA1,G554,"Qin, Peiyu",66359,66864,58216,48886,46787,51629,35894,21082,9090,5316,423,246,410792,MP,1,ARCHES 13,Latitude
MPT SOLUTION (HK) LIMITED,000284,X2J4T,X2J4T$AA1,G554,"Qin, Peiyu",631,305,71,0,0,0,0,0,0,0,0,0,1007,LTB,1,ARCHES 15,Latitude
HONGKONG CHUNQIU INTERNATIONAL CO,000284,G94MH,G94MH$CA1,G554,"Qin, Peiyu",8551,4832,1417,0,0,0,0,0,0,0,0,0,14800,LTB,1,ARCHES 15,Latitude
MPT SOLUTION (HK) LIMITED,000284,5YW40,5YW40$AA1,G554,"Qin, Peiyu",41358,35579,22851,24428,20986,23143,17469,7995,4292,1223,210,121,199655,MP,1,ARCHES 13,Latitude
MPT SOLUTION (HK) LIMITED,000284,G94MH,G94MH$AA1,G554,"Qin, Peiyu",8551,4832,1417,0,0,0,0,0,0,0,0,0,14800,LTB,1,ARCHES 15,Latitude
MPT SOLUTION (HK) LIMITED,000284,FWTC7,FWTC7$AA1,G554,"Qin, Peiyu",1566,989,319,0,0,0,0,0,0,0,0,0,2874,LTB,1,ARCHES 15,Latitude
HONGKONG CHUNQIU INTERNATIONAL CO,000284,FWTC7,FWTC7$CA1,G554,"Qin, Peiyu",1566,989,319,0,0,0,0,0,0,0,0,0,2874,LTB,1,ARCHES 15,Latitude
JU TENG (NEIJIANG) COMMUNICATION,000284,FWTC7,FWTC7$BA1,G554,"Qin, Peiyu",1566,989,319,0,0,0,0,0,0,0,0,0,2874,LTB,1,ARCHES 15,Latitude
HONGKONG CHUNQIU INTERNATIONAL CO,000284,8DTM3,8DTM3$CA1,G554,"Qin, Peiyu",112,13,13,13,0,0,0,0,0,0,0,0,151,LTB,1,ARCHES 15P,Precision
HONGKONG CHUNQIU INTERNATIONAL CO,000284,2NKFG,2NKFG$CA1,G554,"Qin, Peiyu",269,0,0,0,0,0,0,0,0,0,0,0,269,LTB,1,ARCHES 15P-H,Precision
JU TENG (NEIJIANG) COMMUNICATION,000284,8DTM3,8DTM3$BA1,G554,"Qin, Peiyu",112,13,13,13,0,0,0,0,0,0,0,0,151,LTB,1,ARCHES 15P,Precision
MPT SOLUTION (HK) LIMITED,000284,8DTM3,8DTM3$AA1,G554,"Qin, Peiyu",112,13,13,13,0,0,0,0,0,0,0,0,151,LTB,1,ARCHES 15P,Precision
SUZHOU FORIN NEW,000284,78HT5,78HT5$CA1,G554,"Qin, Peiyu",3935,939,428,1577,0,0,0,0,0,0,0,0,6879,LTB,1,ARCHES 13,Latitude
JU TENG (NEIJIANG) COMMUNICATION,000284,78HT5,78HT5$BA1,G554,"Qin, Peiyu",3935,939,428,1577,0,0,0,0,0,0,0,0,6879,LTB,1,ARCHES 13,Latitude
MPT SOLUTION (HK) LIMITED,000284,2NKFG,2NKFG$AA1,G554,"Qin, Peiyu",269,0,0,0,0,0,0,0,0,0,0,0,269,LTB,1,ARCHES 15P-H,Precision
JU TENG (NEIJIANG) COMMUNICATION,000284,2NKFG,2NKFG$BA1,G554,"Qin, Peiyu",269,0,0,0,0,0,0,0,0,0,0,0,269,LTB,1,ARCHES 15P-H,Precision
JU TENG (NEIJIANG) COMMUNICATION,000284,78H3V,78H3V$BA1,G554,"Qin, Peiyu",1986,889,355,816,0,0,0,0,0,0,0,0,4046,LTB,1,ARCHES 13,Latitude
MPT SOLUTION (HK) LIMITED,000284,78H3V,78H3V$AA1,G554,"Qin, Peiyu",1986,889,355,816,0,0,0,0,0,0,0,0,4046,LTB,1,ARCHES 13,Latitude
SUZHOU FORIN NEW,000284,6GY2H,6GY2H$CA1,G554,"Qin, Peiyu",66359,66864,58216,48886,46787,51629,35894,21082,9090,5316,423,246,410792,MP,1,ARCHES 13,Latitude
MPT SOLUTION (HK) LIMITED,000284,78HT5,78HT5$AA1,G554,"Qin, Peiyu",3935,939,428,1577,0,0,0,0,0,0,0,0,6879,LTB,1,ARCHES 13,Latitude
JU TENG (NEIJIANG) COMMUNICATION,000284,6GY2H,6GY2H$BA1,G554,"Qin, Peiyu",66359,66864,58216,48886,46787,51629,35894,21082,9090,5316,423,246,410792,MP,1,ARCHES 13,Latitude
MPT SOLUTION (HK) LIMITED,000284,6GY2H,6GY2H$AA1,G554,"Qin, Peiyu",66359,66864,58216,48886,46787,51629,35894,21082,9090,5316,423,246,410792,MP,1,ARCHES 13,Latitude
JU TENG (NEIJIANG) COMMUNICATION,000284,5YW40,5YW40$BA1,G554,"Qin, Peiyu",41358,35579,22851,24428,20986,23143,17469,7995,4292,1223,210,121,199655,MP,1,ARCHES 13,Latitude
JU TENG (NEIJIANG) COMMUNICATION,000284,G94MH,G94MH$BA1,G554,"Qin, Peiyu",8551,4832,1417,0,0,0,0,0,0,0,0,0,14800,LTB,1,ARCHES 15,Latitude
Kunshan Wanhe Precision Electron Co,000284,9T1C5,9T1C5$AA1,G076,"He, Wei Tao",,,,,,,,,,,,,,EOL,0,,
JARLLYTEC CO LTD,000284,9T1C5,9T1C5$BA1,G076,"He, Wei Tao",,,,,,,,,,,,,,EOL,0,,
VOSO HINGE INTELLIGENCE TECHNOLOGY,000284,9T1C5,9T1C5$CA1,G076,"He, Wei Tao",,,,,,,,,,,,,,EOL,0,,
VOSO HINGE INTELLIGENCE TECHNOLOGY,000284,JPY0C,JPY0C$CB1,G076,"He, Wei Tao",,,,,,,,,,,,,,EOL,0,,
JARLLYTEC CO LTD,000284,JPY0C,JPY0C$BB1,G076,"He, Wei Tao",,,,,,,,,,,,,,EOL,0,,
Kunshan Wanhe Precision Electron Co,000284,JPY0C,JPY0C$AB1,G076,"He, Wei Tao",,,,,,,,,,,,,,EOL,0,,
VOSO HINGE INTELLIGENCE TECHNOLOGY,000284,XWKCK,XWKCK$CA1,G076,"He, Wei Tao",,,,,,,,,,,,,,EOL,0,,
JARLLYTEC CO LTD,000284,XWKCK,XWKCK$BA1,G076,"He, Wei Tao",,,,,,,,,,,,,,EOL,0,,
Kunshan Wanhe Precision Electron Co,000284,XWKCK,XWKCK$AA1,G076,"He, Wei Tao",,,,,,,,,,,,,,EOL,0,,
VOSO HINGE INTELLIGENCE TECHNOLOGY,000284,DXK0V,DXK0V$CB1,G076,"He, Wei Tao",,,,,,,,,,,,,,EOL,0,,
JARLLYTEC CO LTD,000284,DXK0V,DXK0V$BB1,G076,"He, Wei Tao",,,,,,,,,,,,,,EOL,0,,
Kunshan Wanhe Precision Electron Co,000284,DXK0V,DXK0V$AB1,G076,"He, Wei Tao",,,,,,,,,,,,,,EOL,0,,
VOSO HINGE INTELLIGENCE TECHNOLOGY,000284,GF4VH,GF4VH$CA1,G076,"He, Wei Tao",,,,,,,,,,,,,,EOL,0,,
JARLLYTEC CO LTD,000284,GF4VH,GF4VH$BA1,G076,"He, Wei Tao",,,,,,,,,,,,,,EOL,0,,
Kunshan Wanhe Precision Electron Co,000284,GF4VH,GF4VH$AA1,G076,"He, Wei Tao",,,,,,,,,,,,,,EOL,0,,
JARLLYTEC CO LTD,000284,CY11N,CY11N$BB1,G076,"He, Wei Tao",,,,,,,,,,,,,,EOL,0,,
VOSO HINGE INTELLIGENCE TECHNOLOGY,000284,CY11N,CY11N$CB1,G076,"He, Wei Tao",,,,,,,,,,,,,,EOL,0,,
Kunshan Wanhe Precision Electron Co,000284,CY11N,CY11N$AB1,G076,"He, Wei Tao",,,,,,,,,,,,,,EOL,0,,
JARLLYTEC CO LTD,000284,JPR54,JPR54$AA1,G076,"He, Wei Tao",,,,,,,,,,,,,,EOL,0,,
VOSO HINGE INTELLIGENCE TECHNOLOGY,000284,JPR54,JPR54$BA1,G076,"He, Wei Tao",,,,,,,,,,,,,,EOL,0,,
Kunshan Wanhe Precision Electron Co,000284,JPR54,JPR54$CA1,G076,"He, Wei Tao",,,,,,,,,,,,,,EOL,0,,
JARLLYTEC CO LTD,000284,5T42N,5T42N$AB1,G076,"He, Wei Tao",,,,,,,,,,,,,,EOL,0,,
Kunshan Wanhe Precision Electron Co,000284,5T42N,5T42N$CB1,G076,"He, Wei Tao",,,,,,,,,,,,,,EOL,0,,
VOSO HINGE INTELLIGENCE TECHNOLOGY,000284,5T42N,5T42N$BB1,G076,"He, Wei Tao",,,,,,,,,,,,,,EOL,0,,
VOSO HINGE INTELLIGENCE TECHNOLOGY,000284,0T5CY,0T5CY$BA1,G076,"He, Wei Tao",,,,,,,,,,,,,,EOL,0,,
Kunshan Wanhe Precision Electron Co,000284,0T5CY,0T5CY$CA1,G076,"He, Wei Tao",,,,,,,,,,,,,,EOL,0,,
JARLLYTEC CO LTD,000284,0T5CY,0T5CY$AA1,G076,"He, Wei Tao",,,,,,,,,,,,,,EOL,0,,
Kunshan Wanhe Precision Electron Co,000284,Y7RF3,Y7RF3$CB1,G076,"He, Wei Tao",,,,,,,,,,,,,,EOL,0,,
JARLLYTEC CO LTD,000284,Y7RF3,Y7RF3$AB1,G076,"He, Wei Tao",,,,,,,,,,,,,,EOL,0,,
VOSO HINGE INTELLIGENCE TECHNOLOGY,000284,Y7RF3,Y7RF3$BB1,G076,"He, Wei Tao",,,,,,,,,,,,,,EOL,0,,
Wistron InfoComm(Zhongshan)Corp,000258,0KJY9,0KJY9,G937,"Lin, Luye",,,,,,,,,,,,,,EOL,0,,
Wistron InfoComm(Zhongshan)Corp,000258,HFXDR,HFXDR,G937,"Lin, Luye",,,,,,,,,,,,,,EOL,0,,
Wistron InfoComm(Zhongshan)Corp,000258,0R4PD,0R4PD,G937,"Lin, Luye",,,,,,,,,,,,,,EOL,0,,
Wistron InfoComm(Zhongshan)Corp,000258,G6MPW,G6MPW,G937,"Lin, Luye",,,,,,,,,,,,,,EOL,0,,
Wistron InfoComm(Zhongshan)Corp,000258,33K5K,33K5K,G937,"Lin, Luye",,,,,,,,,,,,,,EOL,0,,
Kunshan Wanhe Precision Electron Co,000182,YNRFG,AM2FD000303,G937,"Lin, Luye",13984,23637,28643,57784,90896,105243,110332,80362,38543,0,0,0,549424,MP,1,FOREST CREEK JSL 2-IN-1 CHROME;FOREST CREEK 11 2 IN 1 CHROME;ZUMA-P;FOREST CREEK ADL,Precision;Chrome
FOSITEK CORP,000182,YNRFG,AM2FD000302,G937,"Lin, Luye",13984,23637,28643,57784,90896,105243,110332,80362,38543,0,0,0,549424,MP,1,FOREST CREEK JSL 2-IN-1 CHROME;FOREST CREEK 11 2 IN 1 CHROME;ZUMA-P;FOREST CREEK ADL,Precision;Chrome
VOSO HINGE INTELLIGENCE TECHNOLOGY,000182,YNRFG,AM2FD000304,G937,"Lin, Luye",13984,23637,28643,57784,90896,105243,110332,80362,38543,0,0,0,549424,MP,1,FOREST CREEK JSL 2-IN-1 CHROME;FOREST CREEK 11 2 IN 1 CHROME;ZUMA-P;FOREST CREEK ADL,Precision;Chrome
Kunshan Wanhe Precision Electron Co,000182,PN110,AM30F000802,G937,"Lin, Luye",26092,13996,12245,31688,10701,23869,33994,24901,23974,18529,1965,1399,223353,MP,1,TREK,Latitude
FOSITEK CORP,000182,PN110,AM30F000803,G937,"Lin, Luye",26092,13996,12245,31688,10701,23869,33994,24901,23974,18529,1965,1399,223353,MP,1,TREK,Latitude
Kunshan Wanhe Precision Electron Co,000182,PF108,AM30F000702,G937,"Lin, Luye",26092,13996,12245,31688,10701,23869,33994,24901,23974,18529,1965,1399,223353,MP,1,TREK,Latitude
FOSITEK CORP,000182,PF108,AM30F000703,G937,"Lin, Luye",26092,13996,12245,31688,10701,23869,33994,24901,23974,18529,1965,1399,223353,MP,1,TREK,Latitude
SHIN ZU SHING CO LTD,000182,R5KMT,AM2FD000101,G937,"Lin, Luye",13984,23637,28643,57784,90896,105243,110332,80362,38543,0,0,0,549424,MP,1,FOREST CREEK JSL 2-IN-1 CHROME;FOREST CREEK 11 2 IN 1 CHROME;ZUMA-P;FOREST CREEK ADL,Precision;Chrome
Kunshan Wanhe Precision Electron Co,000182,R5KMT,AM2FD000103,G937,"Lin, Luye",13984,23637,28643,57784,90896,105243,110332,80362,38543,0,0,0,549424,MP,1,FOREST CREEK JSL 2-IN-1 CHROME;FOREST CREEK 11 2 IN 1 CHROME;ZUMA-P;FOREST CREEK ADL,Precision;Chrome
FOSITEK CORP,000182,R5KMT,AM2FD000102,G937,"Lin, Luye",13984,23637,28643,57784,90896,105243,110332,80362,38543,0,0,0,549424,MP,1,FOREST CREEK JSL 2-IN-1 CHROME;FOREST CREEK 11 2 IN 1 CHROME;ZUMA-P;FOREST CREEK ADL,Precision;Chrome
VOSO HINGE INTELLIGENCE TECHNOLOGY,000182,R5KMT,AM2FD000104,G937,"Lin, Luye",13984,23637,28643,57784,90896,105243,110332,80362,38543,0,0,0,549424,MP,1,FOREST CREEK JSL 2-IN-1 CHROME;FOREST CREEK 11 2 IN 1 CHROME;ZUMA-P;FOREST CREEK ADL,Precision;Chrome
SHIN ZU SHING CO LTD,000182,PF108,AM30F000701,G937,"Lin, Luye",26092,13996,12245,31688,10701,23869,33994,24901,23974,18529,1965,1399,223353,MP,1,TREK,Latitude
SHIN ZU SHING CO LTD,000182,PN110,AM30F000801,G937,"Lin, Luye",26092,13996,12245,31688,10701,23869,33994,24901,23974,18529,1965,1399,223353,MP,1,TREK,Latitude
SHIN ZU SHING CO LTD,000182,YNRFG,AM2FD000301,G937,"Lin, Luye",13984,23637,28643,57784,90896,105243,110332,80362,38543,0,0,0,549424,MP,1,FOREST CREEK JSL 2-IN-1 CHROME;FOREST CREEK 11 2 IN 1 CHROME;ZUMA-P;FOREST CREEK ADL,Precision;Chrome
Wistron InfoComm(Zhongshan)Corp,000258,96WMR,96WMR,G937,"Lin, Luye",,,,,,,,,,,,,,EOL,0,,
WISTRON CORPORATION,000227,H64J1,PK480002W0L,G937,"Lin, Luye",,,,,,,,,,,,,,EOL,0,,
Wistron InfoComm(Zhongshan)Corp,000258,4473K,4473K,G937,"Lin, Luye",,,,,,,,,,,,,,EOL,0,,
